GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
20150403.export.CSV:422649106	20150403	201504	2015	2015.2548	CUB	CUBA	CUB								NZLMIL	NEW ZEALAND	NZL					MIL			0	173	173	17	4	-5.0	5	1	5	-4.45205479452055	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20150403	http://www.stuff.co.nz/dominion-post/capital-life/67610998/flashback-us-wartime-invasion-had-racist-side
20150404.export.CSV:422688942	20150404	201504	2015	2015.2575	NZL	NEW ZEALAND	NZL								NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	1	057	057	05	1	8.0	10	1	10	-2.7355623100304	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://livenews.co.nz/2015/04/04/rnzaf-nh90s-a-scandal-2/
20150404.export.CSV:422688943	20150404	201504	2015	2015.2575	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	10	1	10	-2.7355623100304	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://livenews.co.nz/2015/04/04/rnzaf-nh90s-a-scandal-2/
20150404.export.CSV:422688944	20150404	201504	2015	2015.2575	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	080	080	08	2	5.0	10	1	10	-2.7355623100304	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://livenews.co.nz/2015/04/04/rnzaf-nh90s-a-scandal-2/
20150404.export.CSV:422689484	20150404	201504	2015	2015.2575	tamOPP	TAMIL			tam			OPP			NZLOPP	NEW ZEALAND	NZL					OPP			0	1712	171	17	4	-9.2	10	1	10	-5.66801619433199	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	20150404	http://www.tamilnet.com/art.html?catid=13&artid=28940
20150404.export.CSV:422710858	20150404	201504	2015	2015.2575	NZLGOVMIL	NEW ZEALAND	NZL					GOV	MIL		VNM	VIETNAM	VNM								0	036	036	03	1	4.0	8	1	8	3.1936127744511	1	New Zealand	NZ	NZ	-41	174	NZ	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	20150404	http://english.vietnamnet.vn/fms/government/127213/vn-australia--vn-new-zealand--mutual-understanding-and-strategic-trust.html
20150404.export.CSV:422710859	20150404	201504	2015	2015.2575	NZLGOVMIL	NEW ZEALAND	NZL					GOV	MIL		VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	3.1936127744511	1	New Zealand	NZ	NZ	-41	174	NZ	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://english.vietnamnet.vn/fms/government/127213/vn-australia--vn-new-zealand--mutual-understanding-and-strategic-trust.html
20150404.export.CSV:422732279	20150404	201504	2015	2015.2575	MIL	COMMANDER						MIL			NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	4	1	4	-4.56968773800457	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150404	http://www.wellingtontimes.com.au/story/2990428/wellington-man-caught-with-tin-of-cannabis-in-the-boot-of-his-car/
20150404.export.CSV:422746686	20150404	201504	2015	2015.2575	USAMIL	UNITED STATES	USA					MIL			NZL	NEW ZEALAND	NZL								1	050	050	05	1	3.5	1	1	1	3.3003300330033	1	United States	US	US	38	-97	US	4	Manila, Manila, Philippines	RP	RPD9	14.6042	120.982	-2437894	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://www.philstar.com/headlines/2015/04/04/1440267/us-defense-chief-big-populations-economy-make-asia-vital
20150404.export.CSV:422746687	20150404	201504	2015	2015.2575	USAMIL	AMERICAN	USA					MIL			NZL	NEW ZEALAND	NZL								1	050	050	05	1	3.5	2	1	2	3.3003300330033	1	United States	US	US	38	-97	US	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://www.philstar.com/headlines/2015/04/04/1440267/us-defense-chief-big-populations-economy-make-asia-vital
20150404.export.CSV:422780266	20150404	201504	2015	2015.2575	USAMIL	AMERICAN	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	4	1	4	1.03448275862069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://www.militaryavenue.com/Articles/Carter-+Demographics+Economics+Boost+Asias+Global+Profile-47386.aspx
20150404.export.CSV:422780267	20150404	201504	2015	2015.2575	USAMIL	UNITED STATES	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	2	1	2	1.03448275862069	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Philippines	RP	RP	13	122	RP	1	New Zealand	NZ	NZ	-41	174	NZ	20150404	http://www.militaryavenue.com/Articles/Carter-+Demographics+Economics+Boost+Asias+Global+Profile-47386.aspx
20150404.export.CSV:422834169	20150404	201504	2015	2015.2575	MIL	BATTALION						MIL			NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	10	1	10	-1.11940298507463	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150404	http://www.sunlive.co.nz/news/97190-colonels-band-snubbed-from-anzac.html
20150404.export.CSV:422834252	20150404	201504	2015	2015.2575	NZL	NEW ZEALAND	NZL								MIL	BATTALION						MIL			1	051	051	05	1	3.4	10	1	10	-1.11940298507463	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150404	http://www.sunlive.co.nz/news/97190-colonels-band-snubbed-from-anzac.html
20150404.export.CSV:422834253	20150404	201504	2015	2015.2575	NZL	NEW ZEALAND	NZL								MIL	BATTALION						MIL			1	190	190	19	4	-10.0	10	1	10	-1.11940298507463	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150404	http://www.sunlive.co.nz/news/97190-colonels-band-snubbed-from-anzac.html
20150405.export.CSV:422838441	20150405	201504	2015	2015.2603	MIL	BATTALION						MIL			NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	32	3	32	-1.51238775910211	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150405	http://www.voxy.co.nz/politics/govt-snubs-lt-col-william-malones-band-anzac-day/5/218070
20150405.export.CSV:422838594	20150405	201504	2015	2015.2603	NZL	NEW ZEALAND	NZL								MIL	BATTALION						MIL			1	051	051	05	1	3.4	32	3	32	-1.51238775910211	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150405	http://www.voxy.co.nz/politics/govt-snubs-lt-col-william-malones-band-anzac-day/5/218070
20150405.export.CSV:422838595	20150405	201504	2015	2015.2603	NZL	NEW ZEALAND	NZL								MIL	BATTALION						MIL			1	190	190	19	4	-10.0	32	3	32	-1.51238775910211	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150405	http://www.voxy.co.nz/politics/govt-snubs-lt-col-william-malones-band-anzac-day/5/218070
20150405.export.CSV:422866002	20150405	201504	2015	2015.2603											NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	6	3	6	1.17149505960606	0							4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	-38.7833	175.733	-1521578	4	Wanganui, New Zealand (general), New Zealand	NZ	NZ00	-39.9333	175.05	-1521213	20150405	https://nz.news.yahoo.com/a/-/top-stories/26943086/whanganui-local-navy-lieutenant-hard-at-work-in-vanuatu/
20150405.export.CSV:422866003	20150405	201504	2015	2015.2603											NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	16	3	16	1.17149505960606	0							4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	-38.7833	175.733	-1521578	4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	-38.7833	175.733	-1521578	20150405	https://nz.news.yahoo.com/a/-/top-stories/26943086/whanganui-local-navy-lieutenant-hard-at-work-in-vanuatu/
20150405.export.CSV:422866066	20150405	201504	2015	2015.2603	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								1	036	036	03	1	4.0	6	1	6	0.39525691699605	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://tvnz.co.nz/world-news/prince-harry-dons-military-uniform-down-under-6277443
20150405.export.CSV:422866590	20150405	201504	2015	2015.2603	NZL	NEW ZEALAND	NZL																		1	042	042	04	1	1.9	16	3	16	1.83019264652456	1	Australia	AS	AS	-27	133	AS	0							1	Australia	AS	AS	-27	133	AS	20150405	https://nz.news.yahoo.com/a/-/top-stories/26943086/whanganui-local-navy-lieutenant-hard-at-work-in-vanuatu/
20150405.export.CSV:422866595	20150405	201504	2015	2015.2603	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			1	036	036	03	1	4.0	3	1	3	0.39525691699605	4	Holsworthy, New South Wales, Australia	AS	AS02	-33.9833	150.967	-1578575	4	Holsworthy, New South Wales, Australia	AS	AS02	-33.9833	150.967	-1578575	4	Holsworthy, New South Wales, Australia	AS	AS02	-33.9833	150.967	-1578575	20150405	http://tvnz.co.nz/world-news/prince-harry-dons-military-uniform-down-under-6277443
20150405.export.CSV:422866596	20150405	201504	2015	2015.2603	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			1	036	036	03	1	4.0	3	1	3	0.39525691699605	1	New Zealand	NZ	NZ	-41	174	NZ	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://tvnz.co.nz/world-news/prince-harry-dons-military-uniform-down-under-6277443
20150405.export.CSV:422880094	20150405	201504	2015	2015.2603	MIL	COMMANDER						MIL			NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	2	1	2	-4.56968773800457	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150405	http://www.wellingtontimes.com.au/story/2990428/wellington-man-caught-with-tin-of-cannabis-in-the-boot-of-his-car/?cs=1294
20150405.export.CSV:422958169	20150405	201504	2015	2015.2603	MIL	MILITARY						MIL			NZL	WELLINGTON	NZL								0	190	190	19	4	-10.0	1	1	1	-3.64864864864865	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	20150405	http://www.independent.co.uk/news/uk/home-news/only-full-skeleton-retrieved-from-battle-of-waterloo-in-200-years-identified-by-historian-after-being-found-under-car-park-10157110.html
20150405.export.CSV:422958170	20150405	201504	2015	2015.2603	MIL	MILITARY						MIL			NZL	WELLINGTON	NZL								0	190	190	19	4	-10.0	1	1	1	-3.64864864864865	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	20150405	http://www.independent.co.uk/news/uk/home-news/only-full-skeleton-retrieved-from-battle-of-waterloo-in-200-years-identified-by-historian-after-being-found-under-car-park-10157110.html
20150405.export.CSV:422958253	20150405	201504	2015	2015.2603	NZL	WELLINGTON	NZL								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	1	1	1	-3.64864864864865	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	20150405	http://www.independent.co.uk/news/uk/home-news/only-full-skeleton-retrieved-from-battle-of-waterloo-in-200-years-identified-by-historian-after-being-found-under-car-park-10157110.html
20150405.export.CSV:422958254	20150405	201504	2015	2015.2603	NZL	WELLINGTON	NZL								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	1	1	1	-3.64864864864865	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	52.3667	9.71667	-1785903	20150405	http://www.independent.co.uk/news/uk/home-news/only-full-skeleton-retrieved-from-battle-of-waterloo-in-200-years-identified-by-historian-after-being-found-under-car-park-10157110.html
20150405.export.CSV:422996719	20150306	201503	2015	2015.1808	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	4	1	4	2.54237288135594	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422996720	20150306	201503	2015	2015.1808	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	4	1	4	2.54237288135594	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422996721	20150306	201503	2015	2015.1808	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	6	1	6	2.54237288135594	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422996722	20150306	201503	2015	2015.1808	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	6	1	6	2.54237288135594	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422996723	20150306	201503	2015	2015.1808	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIAN	AUS								0	036	036	03	1	4.0	4	1	4	2.54237288135594	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422996724	20150306	201503	2015	2015.1808	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			0	036	036	03	1	4.0	6	1	6	2.54237288135594	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	20150405	http://www.citytalk.fm/news/uk-and-world/20150405-prince-harry-arrives-in-oz-for-army-training/
20150405.export.CSV:422999077	20150405	201504	2015	2015.2603	NZL	WELLINGTON	NZL								MIL	NAVY						MIL			1	051	051	05	1	3.4	1	1	1	-3.2442748091603	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Auckland Island, New Zealand (general), New Zealand	NZ	NZ00	-50.7167	166.133	-1506914	4	Auckland Island, New Zealand (general), New Zealand	NZ	NZ00	-50.7167	166.133	-1506914	20150405	http://voices.nationalgeographic.com/2015/04/05/where-have-all-the-pests-on-auckland-island-gone/
20150405.export.CSV:422999078	20150405	201504	2015	2015.2603	NZL	WELLINGTON	NZL								MIL	NAVY						MIL			1	051	051	05	1	3.4	1	1	1	-3.2442748091603	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Auckland Island, New Zealand (general), New Zealand	NZ	NZ00	-50.7167	166.133	-1506914	20150405	http://voices.nationalgeographic.com/2015/04/05/where-have-all-the-pests-on-auckland-island-gone/
20150406.export.CSV:423010070	20150406	201504	2015	2015.2630	MIL	COMMANDER						MIL			NZL	NEW ZEALAND	NZL								1	020	020	02	1	3.0	2	1	2	-4.56968773800457	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150406	http://www.wellingtontimes.com.au/story/2990428/wellington-man-caught-with-tin-of-cannabis-in-the-boot-of-his-car/?cs=4187
20150406.export.CSV:423012642	20150307	201503	2015	2015.1836	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	12	3	12	2.51412429378531	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423012643	20150307	201503	2015	2015.1836	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	12	3	12	2.51412429378531	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423012644	20150307	201503	2015	2015.1836	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	18	3	18	2.51412429378531	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423012645	20150307	201503	2015	2015.1836	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	18	3	18	2.51412429378531	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423012658	20150307	201503	2015	2015.1836	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIAN	AUS								0	036	036	03	1	4.0	12	3	12	2.51412429378531	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423012659	20150307	201503	2015	2015.1836	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			0	036	036	03	1	4.0	18	3	18	2.51412429378531	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://arrowfm.co.uk/national-news/prince-harry-arrives-in-oz-for-army-training/
20150406.export.CSV:423030860	20150406	201504	2015	2015.2630	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	060	060	06	2	6.0	10	1	10	-2.02702702702703	4	Tongoa, Shefa, Vanuatu	NH	NH18	-16.9	168.55	-2139581	4	Tongoa, Shefa, Vanuatu	NH	NH18	-16.9	168.55	-2139581	4	Tongoa, Shefa, Vanuatu	NH	NH18	-16.9	168.55	-2139581	20150406	http://www.radionz.co.nz/international/pacific-news/270453/fiji-asked-to-extend-help-to-vanuatu
20150406.export.CSV:423030861	20150406	201504	2015	2015.2630	NZLMIL	NEW ZEALAND	NZL					MIL			VUT	VANUATU	VUT								1	060	060	06	2	6.0	6	1	6	-2.02702702702703	1	New Zealand	NZ	NZ	-41	174	NZ	4	Shepherd Islands, Shefa, Vanuatu	NH	NH18	-16.9167	168.583	-2139273	4	Shepherd Islands, Shefa, Vanuatu	NH	NH18	-16.9167	168.583	-2139273	20150406	http://www.radionz.co.nz/international/pacific-news/270453/fiji-asked-to-extend-help-to-vanuatu
20150406.export.CSV:423038093	20150307	201503	2015	2015.1836	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	20	5	20	2.96853669497591	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423038094	20150307	201503	2015	2015.1836	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	20	5	20	2.96853669497591	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423038095	20150307	201503	2015	2015.1836	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	30	5	30	2.96853669497591	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423038096	20150307	201503	2015	2015.1836	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALAND	NZL								0	080	080	08	2	5.0	30	5	30	2.96853669497591	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423038105	20150307	201503	2015	2015.1836	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIAN	AUS								0	036	036	03	1	4.0	20	5	20	2.96853669497591	1	New Zealand	NZ	NZ	-41	174	NZ	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423038106	20150307	201503	2015	2015.1836	NZL	NEW ZEALAND	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			0	036	036	03	1	4.0	30	5	30	2.96853669497591	1	New Zealand	NZ	NZ	-41	174	NZ	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	1	New Zealand	NZ	NZ	-41	174	NZ	20150406	http://news.sky.com/story/1459275/prince-harry-begins-army-training-in-oz
20150406.export.CSV:423056785	20150406	201504	2015	2015.2630	NZLGOVMIL	NEW ZEALAND	NZL					GOV	MIL		VNM	VIETNAM	VNM								0	036	036	03	1	4.0	8	1	8	3.26086956521739	1	New Zealand	NZ	NZ	-41	174	NZ	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	21.0333	105.85	-3714993	20150406	http://vietnam.vnanet.vn/english/mutual-understanding-and-strategic-trust/161777.html
